Konto;Kontobezeichnung;Kontotyp;Kontenklasse;Kontenklasse_Name
7646;Aufwendungen aus der Zuführung zu Steuerrückstellungen für Steuerstundung (BStBK);;7;Weitere Erträge und Aufwendungen
7648;Erträge aus der Auflösung von Steuerrückstellungen für Steuerstundung (BStBK);;7;Weitere Erträge und Aufwendungen
7649;Erträge aus der Zuführung und Auflösung von latenten Steuern;;7;Weitere Erträge und Aufwendungen
7650;Sonstige Betriebssteuern;;7;Weitere Erträge und Aufwendungen
7675;Verbrauchsteuer (sonstige Steuern);;7;Weitere Erträge und Aufwendungen
7678;Ökosteuer;;7;Weitere Erträge und Aufwendungen
7680;Grundsteuer;;7;Weitere Erträge und Aufwendungen
7685;Kfz-Steuer;;7;Weitere Erträge und Aufwendungen
7690;Steuernachzahlungen Vorjahre für sonstige Steuern;;7;Weitere Erträge und Aufwendungen
7692;Steuererstattungen Vorjahre für sonstige Steuern;;7;Weitere Erträge und Aufwendungen
7694;Erträge aus der Auflösung von Rückstellungen für sonstige Steuern;;7;Weitere Erträge und Aufwendungen
7700;Gewinnvortrag nach Verwendung;;7;Weitere Erträge und Aufwendungen
7705;Gewinnvortrag nach Verwendung (mit Aufteilung für Kapitalkontenentwicklung);F;7;Weitere Erträge und Aufwendungen
7720;Verlustvortrag nach Verwendung;;7;Weitere Erträge und Aufwendungen
7725;Verlustvortrag nach Verwendung (mit Aufteilung für Kapitalkontenentwicklung);F;7;Weitere Erträge und Aufwendungen
7730;Entnahmen aus der Kapitalrücklage;;7;Weitere Erträge und Aufwendungen
7735;Entnahmen aus der gesetzlichen Rücklage;;7;Weitere Erträge und Aufwendungen
7740;Entnahmen aus dem Ausgleichsposten für aktivierte eigene Anteile;F;7;Weitere Erträge und Aufwendungen
7743;Entnahmen aus der Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen;;7;Weitere Erträge und Aufwendungen
7744;Entnahmen aus anderen Ergebnisrücklagen;;7;Weitere Erträge und Aufwendungen
7745;Entnahmen aus satzungsmäßigen Rücklagen;;7;Weitere Erträge und Aufwendungen
7750;Entnahmen aus anderen Gewinnrücklagen;;7;Weitere Erträge und Aufwendungen
7751;Entnahmen aus gesamthänderisch gebundenen Rücklagen (mit Aufteilung für Kapitalkontenentwicklung);F;7;Weitere Erträge und Aufwendungen
7755;Ertrag aus der Kapitalherabsetzung;;7;Weitere Erträge und Aufwendungen
7760;Einstellungen in die Kapitalrücklage nach den Vorschriften über die vereinfachte Kapitalherabsetzung;;7;Weitere Erträge und Aufwendungen
7765;Einstellungen in die gesetzliche Rücklage;;7;Weitere Erträge und Aufwendungen
7770;Einstellungen in den Ausgleichsposten für aktivierte eigene Anteile;F;7;Weitere Erträge und Aufwendungen
7773;Einstellungen in die Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen;;7;Weitere Erträge und Aufwendungen
7775;Einstellungen in satzungsmäßige Rücklagen;;7;Weitere Erträge und Aufwendungen
7780;Einstellungen in andere Gewinnrücklagen;;7;Weitere Erträge und Aufwendungen
7781;Einstellungen in gesamthänderisch gebundene Rücklagen (mit Aufteilung für Kapitalkontenentwicklung);F;7;Weitere Erträge und Aufwendungen
7785;Einstellungen in andere Ergebnisrücklagen;;7;Weitere Erträge und Aufwendungen
7788;Änderung steuerlicher Ausgleichsposten (Körperschaften);;7;Weitere Erträge und Aufwendungen
7789;Änderung steuerlicher Ausgleichsposten (Personengesellschaften, Einzelunternehmen);F;7;Weitere Erträge und Aufwendungen
7790;Vorabausschüttung;;7;Weitere Erträge und Aufwendungen
7800;(zur freien Verfügung);;7;Weitere Erträge und Aufwendungen
7900;(reserviertes Konto);R;7;Weitere Erträge und Aufwendungen
8000;;;8;Eröffnung/Abschluss
9000;Saldenvorträge, Sachkonten;S;9;Vortrags-/Statistikkonten
9001;Saldenvorträge, Sachkonten;F;9;Vortrags-/Statistikkonten
9008;Saldenvorträge, Debitoren;S;9;Vortrags-/Statistikkonten
9009;Saldenvorträge, Kreditoren;S;9;Vortrags-/Statistikkonten
9050;;R;9;Vortrags-/Statistikkonten
9051;Offene Posten aus 2021;F;9;Vortrags-/Statistikkonten
9052;Offene Posten aus 2022;F;9;Vortrags-/Statistikkonten
9053;Offene Posten aus 2023;F;9;Vortrags-/Statistikkonten
9054;Offene Posten aus 2024;F;9;Vortrags-/Statistikkonten
9055;Offene Posten aus 2025;F;9;Vortrags-/Statistikkonten
9056;Offene Posten aus;F;9;Vortrags-/Statistikkonten
9057;;R;9;Vortrags-/Statistikkonten
9070;;R;9;Vortrags-/Statistikkonten
9090;Summenvortragskonto;F;9;Vortrags-/Statistikkonten
9091;;R;9;Vortrags-/Statistikkonten
9101;Verkaufstage;F;9;Vortrags-/Statistikkonten
9102;Anzahl der Barkunden;F;9;Vortrags-/Statistikkonten
9103;;R;9;Vortrags-/Statistikkonten
9120;Erweiterungsinvestitionen;;9;Vortrags-/Statistikkonten
9130;;R;9;Vortrags-/Statistikkonten
9135;Auftragseingang im Geschäftsjahr;;9;Vortrags-/Statistikkonten
9140;;R;9;Vortrags-/Statistikkonten
9141;Variables Kapital TH;F;9;Vortrags-/Statistikkonten
9142;Variables Kapital - Anteil Teilhafter;F;9;Vortrags-/Statistikkonten
9143;Privatsteuern Kapitalertragsteuer (Sammelposten);;9;Vortrags-/Statistikkonten
9144;Privatsteuern Solidaritätszuschlag (Sammelposten);;9;Vortrags-/Statistikkonten
9145;Privatsteuern Kirchensteuer (Sammelposten);;9;Vortrags-/Statistikkonten
9146;Variables Kapital Vollhafter - Übertragung einer § 6b EStG-Rücklage;F;9;Vortrags-/Statistikkonten
9147;Variables Kapital Teilhafter - Übertragung einer § 6b EStG-Rücklage;F;9;Vortrags-/Statistikkonten
9148;;R;9;Vortrags-/Statistikkonten
9150;Festkapital - andere Kapitalkontenanpassungen VH;F;9;Vortrags-/Statistikkonten
9151;Variables Kapital - andere Kapitalkontenanpassungen VH;F;9;Vortrags-/Statistikkonten
9152;Verlust-/Vortragskonto - andere Kapitalkontenanpassungen VH;F;9;Vortrags-/Statistikkonten
9153;Kapitalkonto III - andere Kapitalkontenanpassungen VH;F;9;Vortrags-/Statistikkonten
9154;Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert - andere Kapitalkontenanpassungen VH;F;9;Vortrags-/Statistikkonten
9155;Verrechnungskonto für Einzahlungsverpflichtungen - andere Kapitalkontenanpassungen VH;F;9;Vortrags-/Statistikkonten
9156;;R;9;Vortrags-/Statistikkonten
9157;Privatsteuern Kapitalertragsteuer (Vollhafter);F;9;Vortrags-/Statistikkonten
9158;Privatsteuern Solidaritätszuschlag (Vollhafter);F;9;Vortrags-/Statistikkonten
9159;Privatsteuern Kirchensteuer (Vollhafter);F;9;Vortrags-/Statistikkonten
9160;Kommandit-Kapital - andere Kapitalkontenanpassungen TH;F;9;Vortrags-/Statistikkonten
9161;Variables Kapital - andere Kapitalkontenanpassungen TH;F;9;Vortrags-/Statistikkonten
9162;Verlustausgleichskonto - andere Kapitalkontenanpassungen TH;F;9;Vortrags-/Statistikkonten
9163;Kapitalkonto III - andere Kapitalkontenanpassungen TH;F;9;Vortrags-/Statistikkonten
9164;Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert - andere Kapitalkontenanpassungen TH;F;9;Vortrags-/Statistikkonten
9165;Verrechnungskonto für Einzahlungsverpflichtungen - andere Kapitalkontenanpassungen TH;F;9;Vortrags-/Statistikkonten
9166;;R;9;Vortrags-/Statistikkonten
9167;Privatsteuern Kapitalertragsteuer (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9168;Privatsteuern Solidaritätszuschlag (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9169;Privatsteuern Kirchensteuer (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9170;Festkapital - Umbuchungen VH;F;9;Vortrags-/Statistikkonten
9171;Variables Kapital - Umbuchungen VH;F;9;Vortrags-/Statistikkonten
9172;Verlust-/Vortragskonto - Umbuchungen VH;F;9;Vortrags-/Statistikkonten
9173;Kapitalkonto III - Umbuchungen VH;F;9;Vortrags-/Statistikkonten
9174;Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert - Umbuchungen VH;F;9;Vortrags-/Statistikkonten
9175;Verrechnungskonto für Einzahlungsverpflichtungen - Umbuchungen VH;F;9;Vortrags-/Statistikkonten
9176;;R;9;Vortrags-/Statistikkonten
9180;Kommandit-Kapital - Umbuchungen TH;F;9;Vortrags-/Statistikkonten
9181;Variables Kapital - Umbuchungen TH;F;9;Vortrags-/Statistikkonten
9182;Verlustausgleichskonto - Umbuchungen TH;F;9;Vortrags-/Statistikkonten
9183;Kapitalkonto III - Umbuchungen TH;F;9;Vortrags-/Statistikkonten
9184;Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert - Umbuchungen TH;F;9;Vortrags-/Statistikkonten
9185;Verrechnungskonto für Einzahlungsverpflichtungen - Umbuchungen TH;F;9;Vortrags-/Statistikkonten
9186;Privatsteuern Kapitalertragsteuer (Teilhafter), Fremdkapital;F;9;Vortrags-/Statistikkonten
9187;Privatsteuern Solidaritätszuschlag (Teilhafter), Fremdkapital;F;9;Vortrags-/Statistikkonten
9188;Privatsteuern Kirchensteuer (Teilhafter), Fremdkapital;F;9;Vortrags-/Statistikkonten
9189;Verrechnungskonto für Umbuchungen zwischen Gesellschafter-Eigenkapitalkonten;;9;Vortrags-/Statistikkonten
9190;Gegenkonto für statistische Mengeneinheiten Konten 9101-;F;9;Vortrags-/Statistikkonten
9199;Gegenkonto zu Konten 9120 und;;9;Vortrags-/Statistikkonten
9200;Beschäftigte Personen;F;9;Vortrags-/Statistikkonten
9201;;R;9;Vortrags-/Statistikkonten
9208;;F;9;Vortrags-/Statistikkonten
9209;Gegenkonto zu 9200;F;9;Vortrags-/Statistikkonten
9210;Produktive Löhne;;9;Vortrags-/Statistikkonten
9219;Gegenkonto zu 9210;;9;Vortrags-/Statistikkonten
9220;Gezeichnetes Kapital in DM (Art. 42 Abs. 3 Satz 1 EGHGB);F;9;Vortrags-/Statistikkonten
9229;Gegenkonto zu 9220;F;9;Vortrags-/Statistikkonten
9240;Investitionsverbindlichkeiten bei den Leistungsverbindlichkeiten;;9;Vortrags-/Statistikkonten
9241;Investitionsverbindlichkeiten aus Sachanlagekäufen bei Leistungsverbindlichkeiten;;9;Vortrags-/Statistikkonten
9242;Investitionsverbindlichkeiten aus Käufen von immateriellen Vermögensgegenständen bei Leistungsverbindlichkeiten;;9;Vortrags-/Statistikkonten
9243;Investitionsverbindlichkeiten aus Käufen von Finanzanlagen bei Leistungsverbindlichkeiten;;9;Vortrags-/Statistikkonten
9244;Gegenkonto zu Konto 9240-43;;9;Vortrags-/Statistikkonten
9245;Forderungen aus Sachanlageverkäufen bei sonstigen Vermögensgegenständen;;9;Vortrags-/Statistikkonten
9246;Forderungen aus Verkäufen immaterieller Vermögensgegenstände bei sonstigen Vermögensgegenständen;;9;Vortrags-/Statistikkonten
9247;Forderungen aus Verkäufen von Finanzanlagen bei sonstigen Vermögensgegenständen;;9;Vortrags-/Statistikkonten
9249;Gegenkonto zu Konto 9245-47;;9;Vortrags-/Statistikkonten
9258;;R;9;Vortrags-/Statistikkonten
9260;Kurzfristige Rückstellungen;;9;Vortrags-/Statistikkonten
9262;Mittelfristige Rückstellungen;;9;Vortrags-/Statistikkonten
9264;Langfristige Rückstellungen, außer Pensionen;;9;Vortrags-/Statistikkonten
9269;Gegenkonto zu Konten 9260-9268;;9;Vortrags-/Statistikkonten
9270;Gegenkonto zu 9271-9279 (Soll-Buchung);;9;Vortrags-/Statistikkonten
9271;Verbindlichkeiten aus der Begebung und Übertragung von Wechseln;;9;Vortrags-/Statistikkonten
9272;Verbindlichkeiten aus der Begebung und Übertragung von Wechseln gegenüber verbundenen/assoziierten Unternehmen;;9;Vortrags-/Statistikkonten
9273;Verbindlichkeiten aus Bürgschaften, Wechsel-und Scheckbürgschaften;;9;Vortrags-/Statistikkonten
9274;Verbindlichkeiten aus Bürgschaften, Wechsel-und Scheckbürgschaften gegenüber verbundenen/assoziierten Unternehmen;;9;Vortrags-/Statistikkonten
9275;Verbindlichkeiten aus Gewährleistungsverträgen;;9;Vortrags-/Statistikkonten
9276;Verbindlichkeiten aus Gewährleistungsverträgen gegenüber verbundenen/assoziierten Unternehmen;;9;Vortrags-/Statistikkonten
9277;Haftung aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten;;9;Vortrags-/Statistikkonten
9278;Haftung aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten gegenüber verbundenen/assoziierten Unternehmen;;9;Vortrags-/Statistikkonten
9279;Verpflichtungen aus Treuhandvermögen;;9;Vortrags-/Statistikkonten
9280;Gegenkonto zu 9281-9284;;9;Vortrags-/Statistikkonten
9281;Verpflichtungen aus Miet-und Leasingverträgen;;9;Vortrags-/Statistikkonten
9282;Verpflichtungen aus Miet-und Leasingverträgen gegenüber verbundenen Unternehmen;;9;Vortrags-/Statistikkonten
9283;Andere Verpflichtungen nach § 285 Nr. 3a HGB;;9;Vortrags-/Statistikkonten
9284;Andere Verpflichtungen nach § 285 Nr. 3a HGB gegenüber verbundenen Unternehmen;;9;Vortrags-/Statistikkonten
9285;Unterschiedsbetrag aus der Abzinsung von Altersversorgungsverpflichtungen nach § 253 Abs. 6 HGB (Haben);;9;Vortrags-/Statistikkonten
9286;Gegenkonto zu 9285;;9;Vortrags-/Statistikkonten
9287;Zinsen bei Buchungen über Debitoren bei § 4 Abs. 3 EStG;;9;Vortrags-/Statistikkonten
9288;Mahngebühren bei Buchungen über Debitoren bei § 4 Abs. 3 EStG;;9;Vortrags-/Statistikkonten
9289;Gegenkonto zu 9287 und 9288;;9;Vortrags-/Statistikkonten
9290;Statistisches Konto steuerfreie Auslagen;;9;Vortrags-/Statistikkonten
9291;Gegenkonto zu 9290;;9;Vortrags-/Statistikkonten
9292;Statistisches Konto Fremdgeld;;9;Vortrags-/Statistikkonten
9293;Gegenkonto zu 9292;;9;Vortrags-/Statistikkonten
9295;Einlagen atypisch stiller Gesellschafter;;9;Vortrags-/Statistikkonten
9297;Steuerlicher Ausgleichsposten (Körperschaften;;9;Vortrags-/Statistikkonten
9298;Steuerlicher Ausgleichsposten VH (Personengesellschaften, Einzelunternehmen);F;9;Vortrags-/Statistikkonten
9299;Steuerlicher Ausgleichsposten TH (Personengesellschaften);F;9;Vortrags-/Statistikkonten
9300;;R;9;Vortrags-/Statistikkonten
9326;;R;9;Vortrags-/Statistikkonten
9346;;R;9;Vortrags-/Statistikkonten
9357;;R;9;Vortrags-/Statistikkonten
9365;;R;9;Vortrags-/Statistikkonten
9371;;R;9;Vortrags-/Statistikkonten
9390;Konto für Branchenlösungen (Werte , (Zur freien Verfügung);;9;Vortrags-/Statistikkonten
9391;Konto für Branchenlösungen (Werte , (Zur freien Verfügung);;9;Vortrags-/Statistikkonten
9392;Konto für Branchenlösungen (Werte , (Zur freien Verfügung);;9;Vortrags-/Statistikkonten
9393;Konto für Branchenlösungen (Werte , (Zur freien Verfügung);;9;Vortrags-/Statistikkonten
9394;Gegenkonto für Branchenlösungen (Werte), (Zur freien Verfügung);;9;Vortrags-/Statistikkonten
9395;Konto für Branchenlösungen (Menge , (Zur freien Verfügung);F;9;Vortrags-/Statistikkonten
9396;Konto für Branchenlösungen (Menge , (Zur freien Verfügung);F;9;Vortrags-/Statistikkonten
9397;Konto für Branchenlösungen (Menge , (Zur freien Verfügung);F;9;Vortrags-/Statistikkonten
9398;Konto für Branchenlösungen (Menge , (Zur freien Verfügung);F;9;Vortrags-/Statistikkonten
9399;Gegenkonto für Branchenlösungen (Menge), (Zur freien Verfügung);F;9;Vortrags-/Statistikkonten
9400;Privatentnahmen allgemein (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9401;;R;9;Vortrags-/Statistikkonten
9410;Privatsteuern (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9411;;R;9;Vortrags-/Statistikkonten
9420;Sonderausgaben beschränkt abzugsfähig (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9421;;R;9;Vortrags-/Statistikkonten
9430;Sonderausgaben unbeschränkt abzugsfähig (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9431;;R;9;Vortrags-/Statistikkonten
9440;Zuwendungen, Spenden (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9441;;R;9;Vortrags-/Statistikkonten
9450;Außergewöhnliche Belastungen (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9451;;R;9;Vortrags-/Statistikkonten
9460;Grundstücksaufwand (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9461;;R;9;Vortrags-/Statistikkonten
9470;Grundstücksertrag (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9471;;R;9;Vortrags-/Statistikkonten
9480;Unentgeltliche Wertabgaben (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9481;;R;9;Vortrags-/Statistikkonten
9490;Privateinlagen (Teilhafter), Eigenkapital;F;9;Vortrags-/Statistikkonten
9491;;R;9;Vortrags-/Statistikkonten
9500;Anteil für Konto 2000 Vollhafter - Festkapital;F;9;Vortrags-/Statistikkonten
9501;;R;9;Vortrags-/Statistikkonten
9510;Anteil für Konto 2010 Vollhafter - Variables Kapital;F;9;Vortrags-/Statistikkonten
9511;;R;9;Vortrags-/Statistikkonten
9520;Anteil für Konto 2020 Vollhafter - Gesellschafter-Darlehen;F;9;Vortrags-/Statistikkonten
9521;;R;9;Vortrags-/Statistikkonten
9530;Anteil für Konto 9810 Vollhafter - Kapitalkonto III;F;9;Vortrags-/Statistikkonten
9531;;R;9;Vortrags-/Statistikkonten
9540;Anteil für Konto 0060 Vollhafter - Ausstehende Einlagen auf das Komplementär-Kapital;F;9;Vortrags-/Statistikkonten
9541;;R;9;Vortrags-/Statistikkonten
9550;Anteil für Konto 2050 Teilhafter - Kommandit-Kapital;F;9;Vortrags-/Statistikkonten
9551;;R;9;Vortrags-/Statistikkonten
9560;Anteil für Konto 2060 Teilhafter - Verlustausgleichskonto;F;9;Vortrags-/Statistikkonten
9561;;R;9;Vortrags-/Statistikkonten
9570;Anteil für Konto 2070 Teilhafter - Gesellschafter-Darlehen;F;9;Vortrags-/Statistikkonten
9571;;R;9;Vortrags-/Statistikkonten
9580;Anteil für Konto 9820 Vollhafter - Verlustvortrag;F;9;Vortrags-/Statistikkonten
9581;;R;9;Vortrags-/Statistikkonten
9590;Anteil für Konto 0080 Teilhafter - Ausstehende Einlagen auf das Kommandit-Kapital;F;9;Vortrags-/Statistikkonten
9591;;R;9;Vortrags-/Statistikkonten
9600;Name des Gesellschafters Vollhafter;F;9;Vortrags-/Statistikkonten
9601;;R;9;Vortrags-/Statistikkonten
9610;Tätigkeitsvergütung Vollhafter;F;9;Vortrags-/Statistikkonten
9611;;R;9;Vortrags-/Statistikkonten
9620;Tantieme Vollhafter;F;9;Vortrags-/Statistikkonten
9621;;R;9;Vortrags-/Statistikkonten
9630;Darlehensverzinsung Vollhafter;F;9;Vortrags-/Statistikkonten
9631;;R;9;Vortrags-/Statistikkonten
9640;Gebrauchsüberlassung Vollhafter;F;9;Vortrags-/Statistikkonten
9641;;R;9;Vortrags-/Statistikkonten
9650;Sonstige Vergütungen Vollhafter;F;9;Vortrags-/Statistikkonten
9651;;R;9;Vortrags-/Statistikkonten
9660;Sonstige Vergütungen Vollhafter;F;9;Vortrags-/Statistikkonten
9661;;R;9;Vortrags-/Statistikkonten
9670;Sonstige Vergütungen Vollhafter;F;9;Vortrags-/Statistikkonten
9671;;R;9;Vortrags-/Statistikkonten
9680;Sonstige Vergütungen Vollhafter;F;9;Vortrags-/Statistikkonten
9681;;R;9;Vortrags-/Statistikkonten
9690;Restanteil Vollhafter;F;9;Vortrags-/Statistikkonten
9691;;R;9;Vortrags-/Statistikkonten
9700;Name des Gesellschafters Teilhafter;F;9;Vortrags-/Statistikkonten
9701;;R;9;Vortrags-/Statistikkonten
9710;Tätigkeitsvergütung Teilhafter;F;9;Vortrags-/Statistikkonten
9711;;R;9;Vortrags-/Statistikkonten
9720;Tantieme Teilhafter;F;9;Vortrags-/Statistikkonten
9721;;R;9;Vortrags-/Statistikkonten
9730;Darlehensverzinsung Teilhafter;F;9;Vortrags-/Statistikkonten
9731;;R;9;Vortrags-/Statistikkonten
9740;Gebrauchsüberlassung Teilhafter;F;9;Vortrags-/Statistikkonten
9741;;R;9;Vortrags-/Statistikkonten
9750;Sonstige Vergütungen Teilhafter;F;9;Vortrags-/Statistikkonten
9751;;R;9;Vortrags-/Statistikkonten
9760;Sonstige Vergütungen Teilhafter;F;9;Vortrags-/Statistikkonten
9761;;R;9;Vortrags-/Statistikkonten
9770;Sonstige Vergütungen Teilhafter;F;9;Vortrags-/Statistikkonten
9771;;R;9;Vortrags-/Statistikkonten
9780;Anteil für Konto 9840 Teilhafter - Kapitalkonto III;F;9;Vortrags-/Statistikkonten
9781;;R;9;Vortrags-/Statistikkonten
9790;Restanteil Teilhafter;F;9;Vortrags-/Statistikkonten
9791;Anteil Rücklagen variables Kapitalkonto Vollhafter;F;9;Vortrags-/Statistikkonten
9792;Anteil Rücklagen Kapitalkonto III Vollhafter;F;9;Vortrags-/Statistikkonten
9793;Anteil Rücklagen Verlust-/Vortragskonto Vollhafter;F;9;Vortrags-/Statistikkonten
9794;Gegenkonto Anteil Rücklagen Vollhafter;F;9;Vortrags-/Statistikkonten
9795;Anteil Rücklagen variables Kapitalkonto Teilhafter;F;9;Vortrags-/Statistikkonten
9796;Anteil Rücklagen Kapitalkonto III Teilhafter;F;9;Vortrags-/Statistikkonten
9797;Anteil Rücklagen Verlustausgleichskonto Teilhafter;F;9;Vortrags-/Statistikkonten
9798;Gegenkonto Anteil Rücklagen Teilhafter;F;9;Vortrags-/Statistikkonten
9799;;R;9;Vortrags-/Statistikkonten
9802;Gesamthänderisch gebundene Rücklagen - andere Kapitalkontenanpassungen;F;9;Vortrags-/Statistikkonten
9803;Gewinnvortrag/Verlustvortrag andere Kapitalkontenanpassungen;F;9;Vortrags-/Statistikkonten
9804;Gesamthänderisch gebundene Rücklagen - Umbuchungen;F;9;Vortrags-/Statistikkonten
9805;Gewinnvortrag/Verlustvortrag – Umbuchungen;F;9;Vortrags-/Statistikkonten
9806;Zuzurechnender Anteil am Jahresüberschuss/Jahresfehlbetrag - je Gesellschafter;F;9;Vortrags-/Statistikkonten
9807;Zuzurechnender Anteil am Bilanzgewinn/Bilanzverlust - je Gesellschafter;F;9;Vortrags-/Statistikkonten
9808;Gegenkonto für zuzurechnenden Anteil am Jahresüberschuss/Jahresfehlbetrag;F;9;Vortrags-/Statistikkonten
9809;Gegenkonto für zuzurechnenden Anteil am Bilanzgewinn/Bilanzverlust;F;9;Vortrags-/Statistikkonten
9810;Kapitalkonto III;F;9;Vortrags-/Statistikkonten
9811;;R;9;Vortrags-/Statistikkonten
9820;Verlust-/Vortragskonto;F;9;Vortrags-/Statistikkonten
9821;;R;9;Vortrags-/Statistikkonten
9830;Verrechnungskonto für Einzahlungsverpflichtungen;F;9;Vortrags-/Statistikkonten
9831;;R;9;Vortrags-/Statistikkonten
9840;Kapitalkonto III;F;9;Vortrags-/Statistikkonten
9841;;R;9;Vortrags-/Statistikkonten
9850;Verrechnungskonto für Einzahlungsverpflichtungen;F;9;Vortrags-/Statistikkonten
9851;;R;9;Vortrags-/Statistikkonten
9860;Einzahlungsverpflichtungen persönlich haftender Gesellschafter (Vollhafter);F;9;Vortrags-/Statistikkonten
9861;;R;9;Vortrags-/Statistikkonten
9870;Einzahlungsverpflichtungen Kommanditisten (Teilhafter);F;9;Vortrags-/Statistikkonten
9871;;R;9;Vortrags-/Statistikkonten
9880;Ausgleichsposten für aktivierte eigene Anteile;;9;Vortrags-/Statistikkonten
9883;Nicht durch Vermögenseinlagen gedeckte Entnahmen persönlich haftender Gesellschafter;F;9;Vortrags-/Statistikkonten
9884;Nicht durch Vermögenseinlagen gedeckte Entnahmen Kommanditisten;F;9;Vortrags-/Statistikkonten
9885;Verrechnungskonto für nicht durch Vermögenseinlagen gedeckte Entnahmen persönlich haftender Gesellschafter;F;9;Vortrags-/Statistikkonten
9886;Verrechnungskonto für nicht durch Vermögenseinlagen gedeckte Entnahmen Kommanditisten;F;9;Vortrags-/Statistikkonten
9887;Steueraufwand der Gesellschafter;;9;Vortrags-/Statistikkonten
9889;Gegenkonto zu 9887;;9;Vortrags-/Statistikkonten
9890;Statistisches Konto für den Gewinnzuschlag nach §§ 6b Abs. 7 und 6c EStG (Haben);;9;Vortrags-/Statistikkonten
9891;Gegenkonto zu statistischen Konten für den Gewinnzuschlag (Soll);;9;Vortrags-/Statistikkonten
9892;Veränderung der gesamthänderisch gebundenen Rücklagen (Einlagen/Entnahmen);F;9;Vortrags-/Statistikkonten
9893;Umsatzsteuer in den Forderungen zum allgemeinen Umsatzsteuersatz (EÜR);;9;Vortrags-/Statistikkonten
9894;Umsatzsteuer in den Forderungen zum ermäßigten Umsatzsteuersatz (EÜR);;9;Vortrags-/Statistikkonten
9895;Gegenkonto 9893-9894 für die Aufteilung der Umsatzsteuer (EÜR);;9;Vortrags-/Statistikkonten
9896;Vorsteuer in den Verbindlichkeiten zum allgemeinen Umsatzsteuersatz (EÜR);;9;Vortrags-/Statistikkonten
9897;Vorsteuer in den Verbindlichkeiten zum ermäßigten Umsatzsteuersatz (EÜR);;9;Vortrags-/Statistikkonten
9898;Vorsteuer in den Verbindlichkeiten aus verschiedenen Kosten (EÜR);;9;Vortrags-/Statistikkonten
9899;Gegenkonto 9896-9897 für die Aufteilung der Vorsteuer (EÜR);;9;Vortrags-/Statistikkonten
9900;Umsatzsteuer nicht fällig - sonstige Erlöse (EÜR);;9;Vortrags-/Statistikkonten
9901;Gegenkonto zu 9900;;9;Vortrags-/Statistikkonten
9902;Umsatzsteuer in den Forderungen aus sonstigen Erlösen (EÜR);;9;Vortrags-/Statistikkonten
9906;Steuerfreie Einnahmen und Entnahmen nach § 3 Nr. 72 EStG (Soll);;9;Vortrags-/Statistikkonten
9907;Gegenkonto zu steuerfreien Einnahmen und Entnahmen nach § 3 Nr. 72 EStG (Haben);;9;Vortrags-/Statistikkonten
9908;Nicht abzugsfähige Betriebsausgaben nach § 3c Abs. 1 EStG i. V. m. § 3 Nr. 72 EStG (Haben);;9;Vortrags-/Statistikkonten
9909;Gegenkonto zu nicht abzugsfähigen Betriebsausgaben nach § 3c Abs. 1 EStG i. V. m. § 3 Nr. 72 EStG (Soll);;9;Vortrags-/Statistikkonten
9910;Gegenkonto zur Minderung der Entnahmen § 4 Abs. 4a EStG;;9;Vortrags-/Statistikkonten
9911;Minderung der Entnahmen § 4 Abs. 4a EStG (Haben);;9;Vortrags-/Statistikkonten
9912;Erhöhung der Entnahmen § 4 Abs. 4a EStG;;9;Vortrags-/Statistikkonten
9913;Gegenkonto zur Erhöhung der Entnahmen § 4 Abs. 4a EStG (Haben);;9;Vortrags-/Statistikkonten
9914;;R;9;Vortrags-/Statistikkonten
9916;Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem 2. vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben);;9;Vortrags-/Statistikkonten
9917;Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem 3. vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben);;9;Vortrags-/Statistikkonten
9918;Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im 2. vorangegangenen Wirtschaftsjahr;;9;Vortrags-/Statistikkonten
